entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,browser,operating_system,login_result,risk_score,attack_type,label
dev_0009,edge_device,2026-07-18 20:41:14.000000,172.24.126.167,Japan,PLC,password,276,login>plc,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,Firefox,Ubuntu,success,10,Normal,0
dev_0003,edge_device,2026-05-09 19:33:47.000000,172.22.220.49,Brazil,IoT Gateway,token,942,login>cloud>iot,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,Edge,Android,success,19,Normal,0
user_0009,user,2026-07-24 08:56:36.000000,192.168.87.78,Germany,VPN,certificate,883,login>vpn,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,Safari,Ubuntu,success,21,Normal,0
user_0032,user,2026-05-01 12:11:37.000000,10.25.244.202,India,Finance,MFA,439,login>finance,3e4da5e7-f91f-470a-8a69-4be6ed39df33,API,Windows,success,16,Normal,0
dev_0004,edge_device,2026-05-03 03:40:54.000000,192.168.86.183,USA,PLC,certificate,615,login>plc,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,fail,2,Normal,0
user_0009,user,2026-06-06 09:34:54.000000,192.168.87.235,Germany,VPN,certificate,798,login>vpn,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,Safari,Ubuntu,success,19,Normal,0
dev_0005,edge_device,2026-07-17 06:34:34.000000,10.101.75.2,Brazil,IoT Gateway,token,520,login>cloud>iot,be7bf241-aa02-4309-8860-ce04620838c8,API,Windows,success,3,Normal,0
user_0004,user,2026-07-08 15:13:07.000000,172.16.81.18,Singapore,Database,certificate,501,login>vpn>database,c1084433-e9e2-46ea-8099-cfac42dfb133,Edge,Linux,success,20,Normal,0
user_0001,user,2026-05-23 18:25:21.000000,192.168.57.228,Japan,Database,password,549,login>server>database,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,13,Normal,0
svc_0005,service_account,2026-05-07 08:06:21.000000,192.168.55.226,Japan,Database,certificate,614,login>server>database,5d57a325-a039-4e37-a135-f5bfc828ada6,Edge,Ubuntu,success,21,Normal,0
svc_0008,service_account,2026-05-22 04:36:47.000000,10.55.222.254,Australia,Cloud Dashboard,password,615,login>cloud,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,21,Normal,0
user_0039,user,2026-07-24 12:41:08.000000,172.22.175.77,France,Payroll,password,661,login>payroll,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,6,Normal,0
svc_0007,service_account,2026-06-11 00:12:14.000000,172.27.204.253,Singapore,VPN,certificate,629,login>vpn,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,12,Normal,0
user_0018,user,2026-06-25 14:17:36.000000,10.0.165.23,Canada,Database,password,681,login>vpn>database,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,8,Normal,0
dev_0006,edge_device,2026-06-30 20:42:13.000000,172.22.196.71,Germany,SCADA,token,732,login>scada,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,24,Normal,0
dev_0002,edge_device,2026-06-05 16:30:36.000000,192.168.194.34,Australia,IoT Gateway,certificate,581,login>iot,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,22,Normal,0
user_0023,user,2026-07-02 15:05:46.000000,10.36.30.188,Canada,Database,MFA,663,login>server>database,6e5b34bb-8170-4f57-8e20-74651e0c2403,Chrome,Android,success,24,Normal,0
user_0008,user,2026-06-01 14:11:51.000000,172.30.186.236,Japan,VPN,password,475,login>vpn,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,16,Normal,0
user_0008,user,2026-06-22 14:50:38.000000,172.30.186.113,Japan,Database,password,298,login>vpn>database,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,9,Normal,0
svc_0002,service_account,2026-05-23 06:37:44.000000,192.168.75.198,Singapore,Cloud Dashboard,certificate,472,login>cloud,6dc430cf-d03e-4a9a-8eef-11613a2611d2,Firefox,Windows,success,16,Normal,0
dev_0002,edge_device,2026-05-21 07:36:16.000000,192.168.194.42,Australia,Production Server,certificate,733,login>server,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,fail,11,Normal,0
user_0017,user,2026-06-01 13:48:53.000000,192.168.152.24,UK,Database,certificate,272,login>server>database,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,7,Normal,0
user_0018,user,2026-06-13 13:47:13.000000,10.0.165.24,Canada,HR,password,572,login>hr,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,21,Normal,0
user_0001,user,2026-04-29 10:35:46.000000,192.168.57.156,Japan,Email,password,30,login>email,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,6,Normal,0
dev_0001,edge_device,2026-06-26 13:35:30.000000,192.168.209.73,France,IoT Gateway,token,749,login>cloud>iot,8d2265ae-0867-47b8-acc9-0fe02613db70,Edge,Linux,success,10,Normal,0
user_0037,user,2026-06-20 13:32:13.000000,10.125.189.182,France,VPN,biometric,590,login>vpn,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,Firefox,Android,success,8,Normal,0
svc_0009,service_account,2026-06-28 19:43:41.000000,172.22.130.19,India,Cloud Dashboard,MFA,850,login>cloud,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,API,Android,success,14,Normal,0
user_0026,user,2026-05-12 14:14:36.000000,192.168.27.154,India,Database,certificate,814,login>server>database,8ee61517-f438-4190-b1f4-e99a471b59fd,Safari,Firmware,success,26,Normal,0
user_0002,user,2026-07-16 11:51:39.000000,192.168.44.107,India,HR,MFA,452,login>hr,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,success,24,Normal,0
dev_0009,edge_device,2026-05-28 02:00:47.000000,172.24.126.9,Japan,IoT Gateway,password,296,login>iot,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,Firefox,Ubuntu,success,0,Normal,0
user_0033,user,2026-06-05 15:03:56.000000,10.34.120.99,Japan,Finance,password,732,login>finance,e0702736-5748-47af-832c-a00d590e623f,API,Android,success,3,Normal,0
dev_0003,edge_device,2026-07-04 06:35:56.000000,172.22.220.192,Brazil,Production Server,token,607,login>server,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,Edge,Android,success,5,Normal,0
user_0031,user,2026-06-22 02:13:32.000000,10.97.151.123,France,Finance,certificate,500,login>finance,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,20,Normal,0
user_0019,user,2026-06-16 10:32:27.000000,10.40.43.245,France,Email,token,557,login>email,0419583b-1677-45c9-8cfb-9d2e7075967a,Edge,Linux,success,7,Normal,0
user_0009,user,2026-07-13 16:36:14.000000,192.168.87.158,Germany,Finance,certificate,973,login>finance,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,Safari,Ubuntu,success,8,Normal,0
dev_0010,edge_device,2026-07-05 21:22:40.000000,192.168.146.207,Canada,Production Server,MFA,725,login>server,a8e21831-21fe-49b6-a148-5fca88e12937,API,Windows,success,12,Normal,0
user_0026,user,2026-06-04 11:19:13.000000,192.168.27.221,India,Cloud Dashboard,certificate,859,login>cloud,8ee61517-f438-4190-b1f4-e99a471b59fd,Safari,Firmware,success,14,Normal,0
user_0018,user,2026-06-07 08:25:23.000000,10.0.165.133,Canada,HR,password,664,login>hr,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,5,Normal,0
user_0033,user,2026-06-09 14:27:02.000000,10.34.120.182,Japan,HR,password,537,login>hr,e0702736-5748-47af-832c-a00d590e623f,API,Android,success,8,Normal,0
user_0014,user,2026-05-16 19:43:28.000000,10.81.216.221,Australia,HR,biometric,807,login>hr,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,API,Ubuntu,success,10,Normal,0
svc_0008,service_account,2026-07-04 09:39:16.000000,10.55.222.44,Australia,Cloud Dashboard,password,535,login>cloud,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,0,Normal,0
user_0033,user,2026-06-15 14:04:59.000000,10.34.120.224,Japan,Finance,password,764,login>finance,e0702736-5748-47af-832c-a00d590e623f,API,Android,success,25,Normal,0
user_0024,user,2026-04-28 12:54:44.000000,172.31.109.84,UK,Finance,token,587,login>finance,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,Safari,Linux,success,16,Normal,0
dev_0005,edge_device,2026-06-09 04:05:00.000000,10.101.75.85,Brazil,IoT Gateway,token,715,login>iot,be7bf241-aa02-4309-8860-ce04620838c8,API,Windows,success,20,Normal,0
user_0017,user,2026-06-09 14:59:32.000000,192.168.152.207,UK,Database,certificate,569,login>vpn>database,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,9,Normal,0
user_0025,user,2026-05-18 09:07:47.000000,172.22.48.133,Canada,Database,token,1038,login>vpn>database,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,Safari,Ubuntu,success,35,Normal,0
user_0006,user,2026-05-02 08:06:08.000000,192.168.63.76,Singapore,Finance,biometric,520,login>finance,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,22,Normal,0
user_0027,user,2026-05-09 16:27:07.000000,10.127.98.202,Germany,Finance,certificate,410,login>finance,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,success,10,Normal,0
user_0006,user,2026-05-09 15:15:37.000000,192.168.63.127,Singapore,HR,biometric,780,login>hr,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,18,Normal,0
svc_0009,service_account,2026-07-18 18:48:36.000000,172.22.130.11,India,Database,MFA,539,login>vpn>database,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,API,Android,success,0,Normal,0
user_0018,user,2026-07-24 10:16:10.000000,10.0.165.200,Canada,Email,password,1002,login>email,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,16,Normal,0
user_0022,user,2026-04-29 13:20:44.000000,10.115.32.57,France,Payroll,MFA,430,login>payroll,a31b62cd-24cf-4f72-9697-644e42c0690c,Edge,Android,success,14,Normal,0
dev_0008,edge_device,2026-05-01 03:04:13.000000,192.168.162.212,France,PLC,token,647,login>plc,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,11,Normal,0
user_0008,user,2026-07-01 16:46:22.000000,172.30.186.23,Japan,Payroll,password,1188,login>payroll,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,20,Normal,0
dev_0004,edge_device,2026-05-15 17:28:31.000000,192.168.86.178,USA,PLC,certificate,681,login>plc,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,12,Normal,0
svc_0001,service_account,2026-07-06 10:13:05.000000,192.168.218.24,Germany,VPN,certificate,416,login>vpn,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,8,Normal,0
dev_0009,edge_device,2026-05-17 05:05:24.000000,172.24.126.144,Japan,PLC,password,1012,login>plc,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,Firefox,Ubuntu,success,6,Normal,0
user_0005,user,2026-05-22 16:18:24.000000,10.47.194.11,UK,Payroll,token,343,login>payroll,e03d7c74-4a2a-4966-b026-0f9cb6700500,Firefox,Windows,success,12,Normal,0
dev_0006,edge_device,2026-05-20 01:23:40.000000,172.22.196.225,Germany,PLC,token,689,login>plc,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,27,Normal,0
dev_0001,edge_device,2026-07-09 10:33:27.000000,192.168.209.91,France,IoT Gateway,token,867,login>cloud>iot,8d2265ae-0867-47b8-acc9-0fe02613db70,Edge,Linux,success,8,Normal,0
dev_0004,edge_device,2026-07-21 19:58:07.000000,192.168.86.78,USA,IoT Gateway,certificate,298,login>iot,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,6,Normal,0
svc_0010,service_account,2026-06-23 14:43:44.000000,172.29.35.99,USA,Production Server,certificate,932,login>server,67630e3e-9b3d-4703-9e69-15d4e248ed2f,Firefox,Android,success,25,Normal,0
user_0039,user,2026-05-27 03:57:01.000000,172.22.175.137,France,VPN,password,676,login>vpn,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,25,Normal,0
user_0016,user,2026-06-06 10:51:17.000000,10.232.1.16,France,Payroll,password,417,login>payroll,341504dd-8221-44e1-a3e3-4a467f4260aa,Edge,Android,success,22,Normal,0
user_0040,user,2026-05-20 11:17:30.000000,10.216.141.246,Germany,Cloud Dashboard,token,565,login>cloud,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,22,Normal,0
user_0016,user,2026-05-07 09:48:48.000000,10.232.1.93,France,Cloud Dashboard,password,454,login>cloud,341504dd-8221-44e1-a3e3-4a467f4260aa,Edge,Android,success,17,Normal,0
user_0032,user,2026-06-09 10:01:09.000000,10.25.244.175,India,Cloud Dashboard,MFA,345,login>cloud,3e4da5e7-f91f-470a-8a69-4be6ed39df33,API,Windows,success,24,Normal,0
user_0026,user,2026-04-29 17:38:17.000000,192.168.27.104,India,Cloud Dashboard,certificate,565,login>cloud,8ee61517-f438-4190-b1f4-e99a471b59fd,Safari,Firmware,success,25,Normal,0
dev_0010,edge_device,2026-05-09 13:55:09.000000,192.168.146.233,Canada,IoT Gateway,MFA,467,login>cloud>iot,a8e21831-21fe-49b6-a148-5fca88e12937,API,Windows,success,5,Normal,0
svc_0007,service_account,2026-06-02 05:20:20.000000,172.27.204.227,Singapore,VPN,certificate,210,login>vpn,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,14,Normal,0
user_0021,user,2026-07-18 11:06:18.000000,192.168.159.198,Brazil,Database,password,482,login>vpn>database,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,20,Normal,0
dev_0003,edge_device,2026-06-12 13:20:50.000000,172.22.220.106,Brazil,Production Server,token,907,login>server,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,Edge,Android,success,26,Normal,0
user_0011,user,2026-05-05 08:46:20.000000,172.18.108.222,Japan,Database,token,211,login>vpn>database,f32d7071-b794-46a8-8768-7ff71d311afe,Safari,Ubuntu,success,14,Normal,0
user_0002,user,2026-07-20 18:06:46.000000,192.168.44.191,India,Email,MFA,730,login>email,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,success,2,Normal,0
user_0020,user,2026-06-01 10:18:00.000000,192.168.84.97,Australia,Payroll,MFA,547,login>payroll,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,17,Normal,0
user_0005,user,2026-06-20 18:11:45.000000,10.47.194.36,UK,Database,token,950,login>vpn>database,e03d7c74-4a2a-4966-b026-0f9cb6700500,Firefox,Windows,success,14,Normal,0
user_0033,user,2026-07-16 09:41:37.000000,10.34.120.125,Japan,Finance,password,759,login>finance,e0702736-5748-47af-832c-a00d590e623f,API,Android,success,22,Normal,0
user_0010,user,2026-06-26 05:36:53.000000,192.168.112.29,Japan,Payroll,token,489,login>payroll,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,success,12,Normal,0
svc_0008,service_account,2026-06-10 17:08:59.000000,10.55.222.127,Australia,VPN,password,428,login>vpn,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,24,Normal,0
dev_0005,edge_device,2026-06-20 11:37:23.000000,10.101.75.44,Brazil,IoT Gateway,token,743,login>iot,be7bf241-aa02-4309-8860-ce04620838c8,API,Windows,success,11,Normal,0
user_0010,user,2026-07-11 13:33:29.000000,192.168.112.193,Japan,Email,token,613,login>email,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,success,18,Normal,0
user_0027,user,2026-05-05 11:08:55.000000,10.127.98.53,Germany,Finance,certificate,464,login>finance,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,success,13,Normal,0
svc_0005,service_account,2026-06-20 17:57:36.000000,192.168.55.55,Japan,Database,certificate,561,login>server>database,5d57a325-a039-4e37-a135-f5bfc828ada6,Edge,Ubuntu,success,10,Normal,0
user_0002,user,2026-04-27 05:11:20.000000,87.244.222.229,India,Email,MFA,37,login>email,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,fail,84,Credential Stuffing,1
user_0021,user,2026-04-28 07:53:19.000000,206.106.209.207,Brazil,HR,password,30,login>hr,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,99,Credential Stuffing,1
user_0030,user,2026-05-18 11:04:01.000000,10.199.135.186,Australia,Payroll,token,438,login>payroll,dab42e8b-d88d-4639-ab93-84affb134023,API,Firmware,success,6,Normal,0
dev_0008,edge_device,2026-04-28 01:56:43.000000,192.168.162.203,France,IoT Gateway,token,455,login>iot,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,0,Normal,0
user_0029,user,2026-05-07 13:55:32.000000,10.85.208.230,Australia,VPN,token,639,login>vpn,00c6c120-68a9-4c9a-b771-62d6e1c2a691,Chrome,Linux,success,14,Normal,0
user_0031,user,2026-07-03 16:42:03.000000,10.97.151.240,France,VPN,certificate,373,login>vpn,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,8,Normal,0
user_0039,user,2026-06-20 16:09:29.000000,172.22.175.186,France,Payroll,password,680,login>payroll,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,20,Normal,0
user_0023,user,2026-06-07 17:02:08.000000,10.36.30.215,Canada,Email,MFA,664,login>email,6e5b34bb-8170-4f57-8e20-74651e0c2403,Chrome,Android,success,12,Normal,0
user_0020,user,2026-06-16 17:30:16.000000,192.168.84.10,Australia,Database,MFA,622,login>vpn>database,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,20,Normal,0
user_0006,user,2026-06-23 17:18:20.000000,192.168.63.120,Singapore,Finance,biometric,469,login>finance,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,7,Normal,0
dev_0005,edge_device,2026-05-14 07:17:39.000000,10.101.75.151,Brazil,SCADA,token,1040,login>scada,be7bf241-aa02-4309-8860-ce04620838c8,API,Windows,success,12,Normal,0
user_0025,user,2026-05-19 13:03:35.000000,172.22.48.173,Canada,Database,token,275,login>vpn>database,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,Safari,Ubuntu,success,5,Normal,0
dev_0007,edge_device,2026-06-14 06:15:46.000000,10.90.237.94,USA,Production Server,token,543,login>server,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,27,Normal,0
dev_0007,edge_device,2026-07-20 11:48:24.000000,10.90.237.98,USA,SCADA,token,723,login>scada,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,28,Normal,0
user_0013,user,2026-05-07 15:32:48.000000,172.28.185.83,Brazil,VPN,password,787,login>vpn,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,24,Normal,0
user_0023,user,2026-06-20 16:56:58.000000,10.36.30.241,Canada,Database,MFA,706,login>vpn>database,6e5b34bb-8170-4f57-8e20-74651e0c2403,Chrome,Android,success,24,Normal,0
svc_0001,service_account,2026-06-22 21:00:19.000000,192.168.218.80,Germany,Database,certificate,224,login>server>database,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,24,Normal,0
user_0040,user,2026-05-07 14:48:13.000000,10.216.141.63,Germany,Payroll,token,829,login>payroll,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,17,Normal,0
user_0030,user,2026-05-16 16:37:06.000000,10.199.135.160,Australia,HR,token,567,login>hr,dab42e8b-d88d-4639-ab93-84affb134023,API,Firmware,success,17,Normal,0
svc_0004,service_account,2026-05-27 08:11:13.000000,10.211.12.78,Australia,Production Server,MFA,399,login>server,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,12,Normal,0
user_0016,user,2026-07-08 10:19:51.000000,10.232.1.5,France,Payroll,password,456,login>payroll,341504dd-8221-44e1-a3e3-4a467f4260aa,Edge,Android,success,14,Normal,0
svc_0007,service_account,2026-05-13 21:32:15.000000,172.27.204.254,Singapore,VPN,certificate,818,login>vpn,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,11,Normal,0
user_0001,user,2026-06-09 16:13:40.000000,192.168.57.163,Japan,Database,password,679,login>server>database,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,17,Normal,0
user_0034,user,2026-07-19 13:15:21.000000,192.168.41.245,UK,Database,certificate,677,login>vpn>database,7311a3a2-124e-4295-a182-2d24701a7ef7,API,macOS,success,5,Normal,0
svc_0004,service_account,2026-07-10 22:34:37.000000,10.211.12.112,Australia,VPN,MFA,527,login>vpn,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,13,Normal,0
user_0028,user,2026-07-01 17:41:06.000000,172.23.38.135,India,Finance,password,876,login>finance,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,19,Normal,0
user_0004,user,2026-06-09 16:42:18.000000,172.16.81.246,Singapore,Database,certificate,352,login>server>database,c1084433-e9e2-46ea-8099-cfac42dfb133,Edge,Linux,success,2,Normal,0
dev_0007,edge_device,2026-07-24 19:27:11.000000,10.90.237.179,USA,SCADA,token,588,login>scada,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,24,Normal,0
svc_0010,service_account,2026-06-23 02:20:55.000000,172.29.35.226,USA,VPN,certificate,656,login>vpn,67630e3e-9b3d-4703-9e69-15d4e248ed2f,Firefox,Android,success,14,Normal,0
dev_0006,edge_device,2026-05-24 22:04:34.000000,172.22.196.60,Germany,SCADA,token,515,login>scada,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,18,Normal,0
svc_0004,service_account,2026-04-30 14:32:09.000000,10.211.12.80,Australia,VPN,MFA,419,login>vpn,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,11,Normal,0
user_0008,user,2026-07-06 00:37:20.000000,172.30.186.153,Japan,Database,password,287,login>vpn>database,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,16,Normal,0
user_0021,user,2026-05-06 12:27:35.000000,192.168.159.147,Brazil,Database,password,536,login>vpn>database,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,7,Normal,0
user_0021,user,2026-07-06 15:01:26.000000,192.168.159.163,Brazil,Database,password,860,login>vpn>database,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,1,Normal,0
user_0017,user,2026-06-14 20:13:37.000000,192.168.152.216,UK,Finance,certificate,862,login>finance,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,26,Normal,0
user_0017,user,2026-05-05 12:02:27.000000,192.168.152.168,UK,Database,certificate,796,login>server>database,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,3,Normal,0
user_0006,user,2026-06-01 18:35:49.000000,192.168.63.20,Singapore,HR,biometric,429,login>hr,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,5,Normal,0
svc_0004,service_account,2026-05-03 10:44:59.000000,10.211.12.89,Australia,Production Server,MFA,536,login>server,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,22,Normal,0
user_0028,user,2026-06-13 18:30:31.000000,172.23.38.114,India,Finance,password,649,login>finance,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,12,Normal,0
user_0019,user,2026-06-25 15:40:05.000000,10.40.43.81,France,Email,token,518,login>email,0419583b-1677-45c9-8cfb-9d2e7075967a,Edge,Linux,success,16,Normal,0
user_0037,user,2026-05-04 15:18:04.000000,10.125.189.207,France,Payroll,biometric,634,login>payroll,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,Firefox,Android,success,5,Normal,0
user_0008,user,2026-05-28 08:32:09.000000,172.30.186.217,Japan,VPN,password,861,login>vpn,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,9,Normal,0
user_0010,user,2026-05-15 18:14:25.000000,192.168.112.80,Japan,Payroll,token,411,login>payroll,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,success,5,Normal,0
svc_0007,service_account,2026-07-21 00:38:39.000000,172.27.204.95,Singapore,Database,certificate,817,login>server>database,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,7,Normal,0
dev_0007,edge_device,2026-04-27 10:03:59.000000,10.90.237.186,USA,IoT Gateway,token,571,login>iot,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,14,Normal,0
user_0023,user,2026-06-01 08:45:38.000000,10.36.30.126,Canada,VPN,MFA,837,login>vpn,6e5b34bb-8170-4f57-8e20-74651e0c2403,Chrome,Android,success,26,Normal,0
user_0035,user,2026-06-13 13:41:34.000000,10.160.122.18,Singapore,Payroll,password,281,login>payroll,f07218bf-f0f3-4a94-867d-66f667504c9e,Safari,macOS,success,9,Normal,0
user_0005,user,2026-07-11 17:49:50.000000,10.47.194.169,UK,Payroll,token,856,login>payroll,e03d7c74-4a2a-4966-b026-0f9cb6700500,Firefox,Windows,success,10,Normal,0
user_0004,user,2026-06-04 15:13:58.000000,172.16.81.133,Singapore,HR,certificate,379,login>hr,c1084433-e9e2-46ea-8099-cfac42dfb133,Edge,Linux,success,20,Normal,0
user_0030,user,2026-05-23 15:52:40.000000,10.199.135.212,Australia,Cloud Dashboard,token,522,login>cloud,dab42e8b-d88d-4639-ab93-84affb134023,API,Firmware,success,12,Normal,0
dev_0003,edge_device,2026-06-01 12:23:28.000000,172.22.220.159,Brazil,PLC,token,364,login>plc,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,Edge,Android,success,29,Normal,0
user_0027,user,2026-05-07 16:13:50.000000,10.127.98.248,Germany,Finance,certificate,381,login>finance,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,success,11,Normal,0
user_0037,user,2026-04-29 11:41:21.000000,10.125.189.107,France,VPN,biometric,520,login>vpn,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,Firefox,Android,success,17,Normal,0
user_0028,user,2026-07-16 08:30:49.000000,172.23.38.179,India,Email,password,791,login>email,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,12,Normal,0
dev_0010,edge_device,2026-06-03 06:46:15.000000,192.168.146.90,Canada,PLC,MFA,522,login>plc,a8e21831-21fe-49b6-a148-5fca88e12937,API,Windows,success,27,Normal,0
user_0003,user,2026-05-24 16:23:14.000000,192.168.13.82,Australia,VPN,biometric,280,login>vpn,577b0707-ee51-410f-a6ba-80e16d44de82,Edge,Ubuntu,fail,73,Brute Force,1
svc_0008,service_account,2026-06-06 19:24:27.000000,10.55.222.52,Australia,VPN,password,478,login>vpn,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,28,Normal,0
user_0017,user,2026-06-07 08:05:08.000000,192.168.152.168,UK,Database,certificate,653,login>vpn>database,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,21,Normal,0
user_0013,user,2026-06-04 15:25:11.000000,172.28.185.83,Brazil,Finance,password,503,login>finance,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,14,Normal,0
user_0037,user,2026-06-15 14:24:41.000000,10.125.189.133,France,Payroll,biometric,429,login>payroll,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,Firefox,Android,success,30,Normal,0
user_0010,user,2026-06-29 11:10:41.000000,192.168.112.236,Japan,Payroll,token,956,login>payroll,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,success,18,Normal,0
